sheet,cell,row,column,author,note_text
Snapshot,B20,20,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Forward ROIC (Bear)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C20,20,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Forward ROIC (Bear)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D20,20,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Forward ROIC (Bear)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E20,20,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Forward ROIC (Bear)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F20,20,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Forward ROIC (Bear)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B21,21,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Spread (Bear, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C21,21,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Spread (Bear, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D21,21,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Spread (Bear, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E21,21,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Spread (Bear, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F21,21,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Spread (Bear, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B22,22,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Forward ROIC (Bull)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C22,22,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Forward ROIC (Bull)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D22,22,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Forward ROIC (Bull)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E22,22,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Forward ROIC (Bull)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F22,22,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Forward ROIC (Bull)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B23,23,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Spread (Bull, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C23,23,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Spread (Bull, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D23,23,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Spread (Bull, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E23,23,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Spread (Bull, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F23,23,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Spread (Bull, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B25,25,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Spread Q2 26 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C25,25,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Spread Q2 26 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D25,25,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Spread Q2 26 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E25,25,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Spread Q2 26 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F25,25,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Spread Q2 26 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B26,26,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Spread Q2 25 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C26,26,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Spread Q2 25 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D26,26,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Spread Q2 25 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E26,26,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Spread Q2 25 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F26,26,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Spread Q2 25 (run-rate basis, ppt)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B27,27,B,Codex,"DERIVED MODEL OUTPUT — MSFT latest snapshot
Formula: Δ Spread Q2 26 vs Q2 25 (bps)
Fact source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Capex source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change."
Snapshot,C27,27,C,Codex,"DERIVED MODEL OUTPUT — GOOG latest snapshot
Formula: Δ Spread Q2 26 vs Q2 25 (bps)
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Snapshot,D27,27,D,Codex,"DERIVED MODEL OUTPUT — AMZN latest snapshot
Formula: Δ Spread Q2 26 vs Q2 25 (bps)
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
Snapshot,E27,27,E,Codex,"DERIVED MODEL OUTPUT — ORCL latest snapshot
Formula: Δ Spread Q2 26 vs Q2 25 (bps)
Fact source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526265848/orcl-ex99_1.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI shares, five-year duration, and scenario margins retain the supplied model assumptions. Oracle reports company-wide RPO and does not disclose that 85% is AI or that recognition is straight-line over five years."
Snapshot,F27,27,F,Codex,"DERIVED MODEL OUTPUT — META latest snapshot
Formula: Δ Spread Q2 26 vs Q2 25 (bps)
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050596/meta-06302026xexhibit991.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Inputs,F5,5,F,Codex,"MSFT Q2 25 — Commercial remaining performance obligation
Value: $368.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm
Evidence: Commercial RPO increased to $368B at June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H5,5,H,Codex,"MSFT Q2 25 — quarterly capex
Value: $24.200B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2025-Q4/press-release-webcast
Evidence: Official FY25 Q4 transcript: capital expenditures were $24.2B, including finance leases.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J5,5,J,Codex,"MSFT Q2 25 — Commercial remaining performance obligation
Value: $368.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm
Evidence: Commercial RPO increased to $368B at June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K5,5,K,Codex,"MSFT Q2 25 — quarterly capex
Value: $24.200B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2025-Q4/press-release-webcast
Evidence: Official FY25 Q4 transcript: capital expenditures were $24.2B, including finance leases.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,R5,5,R,Codex,"MODEL ASSUMPTION — AI share of RPO/revenue
Value: 0.5
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,S5,5,S,Codex,"MODEL ASSUMPTION — RPO duration
Value: 2.5
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,T5,5,T,Codex,"MODEL ASSUMPTION — AI share of capex
Value: 0.85
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,U5,5,U,Codex,"MODEL ASSUMPTION — bear NOPAT margin
Value: 0.2
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,V5,5,V,Codex,"MODEL ASSUMPTION — base NOPAT margin
Value: 0.3
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,W5,5,W,Codex,"MODEL ASSUMPTION — bull NOPAT margin
Value: 0.4
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions for comparability. Microsoft disclosed a 2.3-year weighted-average commercial-RPO duration including OpenAI at June 30, 2026; using 2.3 years would be a methodology change.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm"
Inputs,X5,5,X,Codex,"MSFT WACC sector input
Value: 9.34%
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: Damodaran January 2026 U.S. industry cost of capital for Software (System & Application), January 2026 U.S. industry average. This is an analyst-selected sector average, not a company-specific WACC.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,Z5,5,Z,Codex,"MSFT annual capex plan / guide
Value: $175.0B
Public source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
Evidence: Microsoft reduced reported CY2026 capex expectation to approximately $175B from roughly $190B because longer datacenter useful lives shift future leases from finance leases included in its capex metric to operating leases excluded from it. Management said underlying investment expectations were unchanged; the lower denominator is a classification effect.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,AB5,5,AB,Codex,"MSFT annual capex plan / guide
Value: $175.0B
Public source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
Evidence: Microsoft reduced reported CY2026 capex expectation to approximately $175B from roughly $190B because longer datacenter useful lives shift future leases from finance leases included in its capex metric to operating leases excluded from it. Management said underlying investment expectations were unchanged; the lower denominator is a classification effect.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F6,6,F,Codex,"MSFT Q3 25 — Commercial remaining performance obligation
Value: $392.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312525256321/msft-20250930.htm
Evidence: The 10-Q reports $398B total RPO, of which $392B is commercial RPO.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
